码表编号	码表名称	排序号	代码	名称	上级代码	代码级别	特别说明	启用日期	废止日期	执行标准	系统代码
A0013	表外账户类型	30	621	买入远期资产	6	2					SMTMODS
A0013	表外账户类型	31	631	回购协议	6	2					SMTMODS
A0013	表外账户类型	32	7	远期定期存款	A0013	1					SMTMODS
A0013	表外账户类型	33	8	部分交款的股票或证券	A0013	1					SMTMODS
A0013	表外账户类型	34	524	不可撤销承诺-商票保贴	A0013	1					SMTMODS
A0016	汇票状态	1	1	正常	A0016	1	对应的表外账户状态应该为正常				SMTMODS
A0016	汇票状态	2	2	未用退回	A0016	1	对应的表外账户状态应该为失效				SMTMODS
A0016	汇票状态	3	3	未用作废	A0016	1	对应的表外账户状态应该为失效				SMTMODS
A0016	汇票状态	4	4	结清	A0016	1	对应的表外账户状态应该为失效				SMTMODS
A0018	贷款形式	1	1	新增贷款	A0018	1					SMTMODS
A0018	贷款形式	2	2	收回再贷	A0018	1					SMTMODS
A0018	贷款形式	3	3	借新还旧	A0018	1					SMTMODS
A0018	贷款形式	4	9	其他	A0018	1	转入贷款和重组贷款提供为该项				SMTMODS
A0018	贷款形式	5	91	资产重组	A0018	2	若借款企业A破产，债务由另外一个企业B承接，则应开立新账户统计企业B的借款信息，且该借据的发放形式为“资产重组”				SMTMODS
A0018	贷款形式	6	92	其他机构转入	A0018	2					SMTMODS
A0018	贷款形式	7	99	其他情况	A0018	2					SMTMODS
A0019	贷款用途分类	1	1	固定资产贷款	A0019	1					SMTMODS
A0019	贷款用途分类	2	2	流动资金贷款	A0019	1					SMTMODS
A0019	贷款用途分类	3	3	项目贷款	A0019	1					SMTMODS
A0019	贷款用途分类	4	4	个人贷款	A0019	1					SMTMODS
A0019	贷款用途分类	5	5	经营性物业贷款	A0019	1	仅上海地区适用				SMTMODS
A0019	贷款用途分类	6	6	并购贷款	A0019	1	仅上海地区适用				SMTMODS
A0019	贷款用途分类	7	7	委托贷款	A0019	1	仅上海地区适用				SMTMODS
A0019	贷款用途分类	8	9	其他贷款	A0019	1					SMTMODS
A0020	还款频率	1	01	日	A0020	1					SMTMODS
A0020	还款频率	2	02	周	A0020	1					SMTMODS
A0020	还款频率	3	03	月	A0020	1					SMTMODS
A0020	还款频率	4	04	季	A0020	1					SMTMODS
A0020	还款频率	5	05	半年	A0020	1					SMTMODS
A0020	还款频率	6	06	年	A0020	1					SMTMODS
A0020	还款频率	7	07	一次性	A0020	1					SMTMODS
A0020	还款频率	8	08	不定期（贷款期限内任意时间还款）	A0020	1					SMTMODS
A0020	还款频率	9	00	自定义还本							SMTMODS
A0020	还款频率	10	99	其他	A0020	1					SMTMODS
A0021	房地产贷款类型	1	1	房地产开发贷款	A0021	1					SMTMODS
A0021	房地产贷款类型	2	102	保障性安居工程土地开发贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	3	1021	廉租住房开发贷款-土地开发	A0021	2					SMTMODS
A0021	房地产贷款类型	4	1022	公共租赁住房开发贷款-土地开发	A0021	3					SMTMODS
A0021	房地产贷款类型	5	1023	经济适用住房开发贷款-土地开发	A0021	3					SMTMODS
A0021	房地产贷款类型	6	1024	限价商品住房开发贷款-土地开发	A0021	3					SMTMODS
A0021	房地产贷款类型	7	1025	棚户区改造贷款-土地开发	A0021	3					SMTMODS
A0021	房地产贷款类型	8	1026	城镇老旧小区改造贷款-土地开发	A0021	3					SMTMODS
A0021	房地产贷款类型	9	103	其他地产开发贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	10	111	保障性住房开发贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	11	1111	廉租住房开发贷款-住房开发	A0021	3					SMTMODS
A0021	房地产贷款类型	12	1112	公共租赁住房开发贷款-住房开发	A0021	3					SMTMODS
A0021	房地产贷款类型	13	1113	经济适用住房开发贷款-住房开发	A0021	3					SMTMODS
A0021	房地产贷款类型	14	1114	限价商品住房开发贷款-住房开发	A0021	3					SMTMODS
A0021	房地产贷款类型	15	1115	棚户区改造贷款-住房开发	A0021	3					SMTMODS
A0021	房地产贷款类型	16	1116	城镇老旧小区改造贷款-住房开发	A0021	4	指按照《国务院办公厅关于全面推进城镇老旧小区改造工作的指导意见》（国办发〔2020〕23号）要求审批的项目对应的贷款。				SMTMODS
A0021	房地产贷款类型	17	112	集资、合作建房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	19	113	其他住房开发贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	20	114	商业用房开发贷款	A0021	2	包括除保障性住房租赁开发贷款外的住房租赁开发贷款				SMTMODS
A0021	房地产贷款类型	21	119	其他房产开发贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	23	2	购房贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	24	201	企业购房贷款	A0021	1					SMTMODS
A0021	房地产贷款类型	25	2011	企业商业用房贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	26	2012	企业收购保障性住房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	27	201201	企业收购廉租住房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	28	201202	企业租赁廉租住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	29	201203	企业收购公共租赁住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	30	201204	企业租赁公共租赁住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	31	2013	企业其他住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	32	202	机关团体购房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	33	2021	机关团体商业用房贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	34	2022	机关团体收购保障性住房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	35	202201	机关团体收购廉租住房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	36	202202	机关团体租赁廉租住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	37	202203	机关团体收购公共租赁住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	38	202204	机关团体租赁公共租赁住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	39	2023	机关团体其他住房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	40	203	个人购房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	41	2031	个人商业用房贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	42	2032	个人住房新建房抵押贷款（非保障性住房）	A0021	3					SMTMODS
A0021	房地产贷款类型	43	2033	个人住房新建房非抵押贷款（非保障性住房）	A0021	3					SMTMODS
A0021	房地产贷款类型	44	2034	个人住房新建房抵押贷款（保障性住房）	A0021	3					SMTMODS
A0021	房地产贷款类型	45	203401	经济适用房	A0021	3					SMTMODS
A0021	房地产贷款类型	46	203402	其他	A0021	4					SMTMODS
A0021	房地产贷款类型	47	2035	个人住房新建房非抵押贷款（保障性住房）	A0021	4					SMTMODS
A0021	房地产贷款类型	48	203501	经济适用房	A0021	3					SMTMODS
A0021	房地产贷款类型	49	203502	其他	A0021	4					SMTMODS
A0021	房地产贷款类型	50	2036	个人住房再交易房贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	51	3	政策性住房贷款	A0021	3					SMTMODS
A0021	房地产贷款类型	52	3031	其中：农村危房改造贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	53	3032	其中：游牧民定居工程贷款	A0021	4					SMTMODS
A0021	房地产贷款类型	54	4	房地产经营服务贷款	A0021	1					SMTMODS
A0021	房地产贷款类型	55	401	房地产租赁经营贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	56	402	房地产中介服务贷款	A0021	2					SMTMODS
A0021	房地产贷款类型	57	5	非房地产类贷款	A0021	2					SMTMODS
A0022	涉农贷款类型	1	1	农林牧渔业贷款	A0022	1					SMTMODS
A0022	涉农贷款类型	2	2	支农贷款	A0022	1					SMTMODS
A0022	涉农贷款类型	3	21	农田基本建设贷款	A0022	2					SMTMODS
A0022	涉农贷款类型	4	22	农产品加工贷款	A0022	2					SMTMODS
A0022	涉农贷款类型	5	23	农业生产资料制造贷款	A0022	2					SMTMODS
A0022	涉农贷款类型	6	24	农用物资和农副产品流通贷款	A0022	2					SMTMODS
A0022	涉农贷款类型	7	25	农业科技贷款	A0022	2					SMTMODS
A0022	涉农贷款类型	8	26	农村基础设施建设贷款	A0022	2					SMTMODS
A0022	涉农贷款类型	9	3	其他涉农贷款	A0022	1					SMTMODS
A0023	贴息类型	1	100	中央政府贴息	A0023	1					SMTMODS
A0023	贴息类型	2	110	中央政府全额贴息	A0023	1					SMTMODS
A0023	贴息类型	3	120	中央政府部分贴息	A0023	1					SMTMODS
A0023	贴息类型	4	200	地方政府贴息	A0023	1					SMTMODS
A0023	贴息类型	5	210	地方政府全额贴息	A0023	1					SMTMODS
A0023	贴息类型	6	220	地方政府部分贴息	A0023	1					SMTMODS
A0023	贴息类型	7	300	税前提取准备	A0023	1					SMTMODS
A0023	贴息类型	8	400	其他	A0023	1					SMTMODS
A0023	贴息类型	9	500	联合贴息	A0023	1					SMTMODS
A0024	限额类型	1	11	无限额	A0024	1					SMTMODS
A0024	限额类型	2	12	余额限额	A0024	1					SMTMODS
A0024	限额类型	3	13	贷方流入限额	A0024	1					SMTMODS
A0025	还款方式_2	1	1	按月	A0025	1					SMTMODS
A0025	还款方式_2	2	2	按季	A0025	1					SMTMODS
A0025	还款方式_2	3	3	按半年	A0025	1					SMTMODS
A0025	还款方式_2	4	4	按年	A0025	1					SMTMODS
A0025	还款方式_2	5	5	利随本清	A0025	1					SMTMODS
A0025	还款方式_2	6	6	分期付息一次还本	A0025	1					SMTMODS
A0025	还款方式_2	7	7	其他	A0025	1					SMTMODS
A0026	卡账户状态	3	C	销户	A0026	1					SMTMODS
A0026	卡账户状态	2	D	休眠	A0026	1					SMTMODS
A0026	卡账户状态	8	E	其他	A0026	1					SMTMODS
A0026	卡账户状态	7	L	呆账	A0026	1					SMTMODS
A0026	卡账户状态	1	N	正常	A0026	1	"借记卡：连续12 个月以上无持卡人主动发起的消费、存取现、转账等支付业务（不含查询）或转账存入业务，且存款余额在10 元以下。
贷记卡：已连续6 个月（含）以上无持卡人主动发起的消费、存取现、转账、还款等支付业务（不含查询）或转账存入。
准贷记卡：连续6 个月（含）以上无持卡人主动发起的消费、存取现、转账等支付业务（不含查询）或转账转入业务，且存款余额在10 元（含）以下。
借贷合一卡：连续12 个月（含）以上无持卡人主动发起的消费、存取现、转账等支付业务（不含查询）或转账转入，且存款余额在10 元（含）以下。"				SMTMODS
A0026	卡账户状态	6	R	删除	A0026	1					SMTMODS
A0026	卡账户状态	5	S	止付	A0026	1					SMTMODS
A0026	卡账户状态	4	W	冻结	A0026	1					SMTMODS
A0027	垫款还款方式	1	01	正常收回	A0027	1					SMTMODS
A0027	垫款还款方式	2	02	资产重组	A0027	1					SMTMODS
A0027	垫款还款方式	3	03	资产剥离	A0027	1					SMTMODS
A0027	垫款还款方式	4	04	以资抵债	A0027	1					SMTMODS
A0027	垫款还款方式	5	05	担保代偿	A0027	1					SMTMODS
A0027	垫款还款方式	6	06	核损核销	A0027	1					SMTMODS
A0027	垫款还款方式	7	07	政策性还款	A0027	1					SMTMODS
A0027	垫款还款方式	8	08	债转股	A0027	1					SMTMODS
A0027	垫款还款方式	9	09	转出	A0027	1					SMTMODS
A0028	贷款属性	1	1	自营贷款	A0028	1					SMTMODS
A0028	贷款属性	2	2	资金来源于金融机构的委托贷款	A0028	1					SMTMODS
A0028	贷款属性	3	3	特定贷款	A0028	1					SMTMODS
A0028	贷款属性	4	4	信托贷款	A0028	1					SMTMODS
A0028	贷款属性	5	5	资金来源于中央及地方政府的委托贷款	A0028	1					SMTMODS
A0028	贷款属性	6	6	资金来源于企事业单位的委托贷款	A0028	1					SMTMODS
A0028	贷款属性	7	7	资金来源于个人的委托贷款	A0028	1					SMTMODS
A0029	存折类型	1	1	普通存折	A0029	1					SMTMODS
A0029	存折类型	2	2	存单	A0029	1					SMTMODS
A0029	存折类型	3	3	一本通	A0029	1					SMTMODS
A0029	存折类型	4	4	大额定期存单	A0029	1					SMTMODS
A0029	存折类型	5	9	其他	A0029	1					SMTMODS
A0030	存折状态	1	1	正常	A0030	1					SMTMODS
A0030	存折状态	2	2	冻结	A0030	1					SMTMODS
A0030	存折状态	3	3	注销	A0030	1					SMTMODS
A0030	存折状态	4	4	睡眠	A0030	1					SMTMODS
A0030	存折状态	5	5	未激活	A0030	1					SMTMODS
A0030	存折状态	6	9	其它	A0030	1					SMTMODS
A0031	期限类型	1	D	日	A0031	1					SMTMODS
A0031	期限类型	2	M	月	A0031	1					SMTMODS
A0031	期限类型	3	Y	年	A0031	1					SMTMODS
A0032	钞汇标志	1	1	人民币	A0032	1					SMTMODS
A0032	钞汇标志	2	2	钞	A0032	1					SMTMODS
A0032	钞汇标志	3	3	汇	A0032	1					SMTMODS
A0032	钞汇标志	4	4	可钞可汇	A0032	1					SMTMODS
A0034	产业结构调整类型	1	1	鼓励	A0034	1					SMTMODS
A0034	产业结构调整类型	2	2	限制	A0034	1					SMTMODS
A0034	产业结构调整类型	3	3	淘汰	A0034	1					SMTMODS
A0035	工业企业技术改造升级标识	1	1	是	A0035	1					SMTMODS
A0035	工业企业技术改造升级标识	2	2	否	A0035	1					SMTMODS
A0036	战略新兴产业类型	1	1	节能环保	A0036	1					SMTMODS
A0036	战略新兴产业类型	2	2	新一代信息技术	A0036	1					SMTMODS
A0036	战略新兴产业类型	3	3	生物产业	A0036	1					SMTMODS
A0036	战略新兴产业类型	4	4	高端装备制造	A0036	1					SMTMODS
A0036	战略新兴产业类型	5	5	新能源	A0036	1					SMTMODS
A0036	战略新兴产业类型	6	6	新材料	A0036	1					SMTMODS
A0036	战略新兴产业类型	7	7	新能源汽车	A0036	1					SMTMODS
A0036	战略新兴产业类型	8	8	数字创意	A0036	1					SMTMODS
A0036	战略新兴产业类型	9	9	相关服务业	A0036	1					SMTMODS
A0037	委托贷款细类	1	9011	现金管理项下委托贷款	A0037	1					SMTMODS
A0037	委托贷款细类	2	9012	一般委托贷款	A0037	1					SMTMODS
A0039	助学贷款类型	1	1	高校政策性助学贷款	A0039	1					SMTMODS
A0039	助学贷款类型	2	2	高校商业助学贷款	A0039	1					SMTMODS
A0039	助学贷款类型	3	3	生源地政策性助学贷款	A0039	1					SMTMODS
A0039	助学贷款类型	4	4	生源地商业助学贷款	A0039	1					SMTMODS
A0039	助学贷款类型	5	5	其他政策性助学贷款	A0039	1					SMTMODS
A0039	助学贷款类型	6	6	其他商业助学贷款	A0039	1					SMTMODS
A0040	贸易融资品种	1	01	出口合同打包贷款	A0040	1					SMTMODS
A0040	贸易融资品种	2	02	出口信用证打包贷款	A0040	1					SMTMODS
A0040	贸易融资品种	3	03	出口信用证押汇	A0040	1					SMTMODS
A0040	贸易融资品种	4	04	出口信用证押汇(离岸)	A0040	1					SMTMODS
A0040	贸易融资品种	5	05	出口信用证贴现	A0040	1					SMTMODS
A0040	贸易融资品种	6	06	出口信用证贴现(离岸)	A0040	1					SMTMODS
A0040	贸易融资品种	7	07	出口托收押汇	A0040	1					SMTMODS
A0040	贸易融资品种	8	08	出口托收押汇(OTS)	A0040	1					SMTMODS
A0040	贸易融资品种	9	09	出口托收贴现	A0040	1					SMTMODS
A0040	贸易融资品种	10	10	出口托收贴现(OTS)	A0040	1					SMTMODS
A0040	贸易融资品种	11	11	出口商业发票融资	A0040	1					SMTMODS
A0040	贸易融资品种	12	12	福费庭	A0040	1					SMTMODS
A0040	贸易融资品种	13	13	福费廷(离岸)	A0040	1					SMTMODS
A0040	贸易融资品种	14	14	货到付款押汇	A0040	1					SMTMODS
